Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7iVSJXxsP4WUKqEJ8pizMP,Me Vestir De Você,,"Nyron Higor, Johanna",,116273,,false,1130795251,2025-01-17T00:00:00Z,,,,,,,,,,,,,,
spotify:track:43PuDrk67gbk4741F9R1kY,I Can't Stop This Feeling,,Anthony Watson,,206250,,false,1130795251,2025-01-17T00:00:00Z,,,,,,,,,,,,,,
spotify:track:6HPjnl2sZKK2v6YmqOUwSh,Unspeakable Happiness,Unspeakable Happiness,Sultan Stevenson,2025-01-10,279240,,false,1130795251,2025-01-18T00:00:00Z,"experimental jazz,jazz",,,,,,,,,,,,,
spotify:track:1ERqV4bEjiPBl7DEsmqGvD,Sa Ki Taw,,Setenta,,283266,,false,1130795251,2025-01-18T00:00:00Z,,,,,,,,,,,,,,
spotify:track:6Ywv2CceCNc96SFkqbCJ4I,Strength in Numbers,Strength in Numbers,"Patrick Gibin, Kaidi Tatham",2024-12-05,410000,,false,1130795251,2025-01-18T00:00:00Z,"nu jazz,indie jazz,jazz funk",,,,,,,,,,,,,
spotify:track:7D36U2q0MNWv7O8vZPj8xy,Leave,,Sophye Soliveau,,315333,,false,1130795251,2025-01-18T00:00:00Z,,,,,,,,,,,,,,
spotify:track:5Pe8v8JvddLIySX5FAC8pQ,Simple Pleasures,,Sophye Soliveau,,146426,,false,1130795251,2025-01-18T00:00:00Z,,,,,,,,,,,,,,
spotify:track:36jV2oo5U77gdLhWa6KXoN,Ten Thousand Shells,,Ben Sun,,317172,,false,1130795251,2025-01-20T00:00:00Z,,,,,,,,,,,,,,
spotify:track:5csx9qu4zr2CqSuIP7DZrN,Sunshower - Vox,,Nami Shimada,,315986,,false,1130795251,2025-01-20T00:00:00Z,,,,,,,,,,,,,,
spotify:track:0qhboX2PciySbxR9itOZ2t,Sichuan,,Gigi Testa,,410960,,false,1130795251,2025-01-20T00:00:00Z,,,,,,,,,,,,,,
spotify:track:3Y1tyKxtlf5xMW0WtZlkSB,Es Que Lo Es (Kay Suzuki Remix),,"Kay Suzuki, Broki",,387080,,false,1130795251,2025-01-20T00:00:00Z,,,,,,,,,,,,,,
spotify:track:4xecNO1ykcnioZqveMgKvt,Rumba(r),,Knats,,300986,,false,1130795251,2025-01-21T00:00:00Z,,,,,,,,,,,,,,
spotify:track:3gMrhtdmyFcLjuZ8lpGOn6,Amor Bailar,,"Ambala, Santino Surfers, WALTHER, OliO, Iyami Aje",,290000,,false,1130795251,2025-01-21T00:00:00Z,,,,,,,,,,,,,,
spotify:track:3lmznSM9LgFSn18G2XZppH,First Nothing - Noche Española Remix,,"Cantoma, Noche Española",,250958,,false,1130795251,2025-01-21T00:00:00Z,,,,,,,,,,,,,,
spotify:track:4qGbp46oPBwOpicBqkfnNS,In The Stars,,Kim Anh,,306952,,false,1130795251,2025-01-21T00:00:00Z,,,,,,,,,,,,,,
spotify:track:1hQIqM0mUndlfX748GcMVc,Ti Garçon,,Ibo Combo,,237040,,false,1130795251,2025-01-21T00:00:00Z,,,,,,,,,,,,,,
spotify:track:6NpNPkpJIWMwm1cOZuOq44,Bird,,LEENALCHI,,180120,,false,1130795251,2025-01-23T00:00:00Z,,,,,,,,,,,,,,
